gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3873501026	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125887468	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.048265	-139.409537	82.0						2022-06-26T21:17:51	26	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	125887468		James Logan	2022-07-12T06:07:31	CC_BY_NC_4_0	min03	min03			2023-03-29T14:24:32.607Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3873215302	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125393573	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.061345	-139.073274	15.0						2022-05-27T07:55:00	27	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	125393573		James Logan	2022-07-09T02:41:29	CC_BY_NC_4_0	James Logan	James Logan			2023-03-29T14:24:56.525Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3873063434	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125521039	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.168871	-132.706982	244.0						2022-05-19T09:09:00	19	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	125521039		Jukka Jantunen	2022-07-09T22:22:35	CC_BY_NC_4_0	Jukka Jantunen	Jukka Jantunen			2023-03-29T14:07:52.027Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3872973070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125228973	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.774218	-135.083745							2022-07-07T12:48:00	7	7	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	125228973		sydcannings	2022-07-07T22:37:56	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:07:52.698Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3872929018	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125393749	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.013072	-138.785336	488.0						2022-06-04T09:21:00	4	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	125393749		James Logan	2022-07-09T02:43:54	CC_BY_NC_4_0	James Logan	James Logan			2023-03-29T14:24:40.149Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860523089	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121060479	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.709795	-135.020386	4.0						2022-06-09T23:41:12	9	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	121060479		whiskyjake	2022-06-10T06:57:28	CC_BY_NC_4_0	whiskyjake	whiskyjake			2023-03-29T14:24:21.186Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860421083	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119888880	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	61.017397	-135.144708							2022-06-01T20:13:56	1	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	119888880		Cameron Eckert	2022-06-02T16:27:52	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:24:09.445Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860369695	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119437775	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.732442	-135.065139	4.0						2022-05-30T07:50:32	30	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	119437775		Cameron Eckert	2022-05-30T16:09:54	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:06:59.257Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860225303	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122355516	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	63.58732	-135.865157							2022-06-16T13:02:00	16	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	122355516		johnmeikle	2022-06-18T19:04:09	CC_BY_NC_4_0	johnmeikle	johnmeikle			2023-03-29T14:07:31.104Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860119357	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118935016	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.722556	-135.05275							2022-05-27T08:57:23	27	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	118935016		Joseph Petch	2022-05-27T16:20:26	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:23:56.678Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860086615	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124067412	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.722844	-135.052689	4.0						2022-06-29T13:41:00	29	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	124067412		jennifer_clifford	2022-06-30T04:32:07	CC_BY_NC_4_0	jennifer_clifford	jennifer_clifford			2023-03-29T14:24:27.184Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860026288	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123636584	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	63.602272	-135.886688	3.0						2022-05-28T10:32:16	28	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	123636584		randazzle	2022-06-27T02:12:57	CC_BY_NC_4_0	randazzle	randazzle			2023-03-29T14:08:14.572Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859704068	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122274215	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.775272	-135.135819	13.0						2022-06-18T00:22:32	18	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	122274215		Tracy	2022-06-18T07:48:17	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:07:19.844Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859540627	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120559683	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.720518	-135.017348	24760.0						2022-06-06T08:28:04	6	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	120559683		Joseph Petch	2022-06-06T19:31:35	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:07:11.934Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859481065	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119837277	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.87405	-135.344405	63.0						2022-05-27T18:19:25	27	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	119837277		Tracy	2022-06-02T06:20:43	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:07:22.846Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3859047737	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124186066	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.634587	-129.24318	3.0						2022-06-29T08:04:58	29	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	124186066		karen2125	2022-07-01T01:01:09	CC_BY_NC_4_0	karen2125	karen2125			2023-03-29T14:24:35.116Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859042056	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119837214	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	61.016536	-135.142822	4.0						2022-05-27T22:39:04	27	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	119837214		Tracy	2022-06-02T06:19:38	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:24:19.068Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858977788	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123033625	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.350297	-129.165497	3.0						2022-06-21T16:33:35	21	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	123033625		karen2125	2022-06-23T02:11:22	CC_BY_NC_4_0	karen2125	karen2125			2023-03-29T14:07:39.625Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858444241	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120091308	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.722861	-135.052772							2022-06-02T17:46:49	2	6	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	120091308		Joseph Petch	2022-06-04T00:47:20	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:24:11.142Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3802434983	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118796609	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766103	-135.138169	15.0						2022-05-26T08:23:03	26	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	118796609		Cameron Eckert	2022-05-26T16:03:50	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:23:52.256Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3802363545	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117873829	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.050865	-139.423391	15.0						2022-05-20T08:11:00	20	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	117873829		James Logan	2022-05-20T15:32:42	CC_BY_NC_4_0	James Logan	James Logan			2023-03-29T14:06:47.829Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3785045294	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117691738	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.714822	-135.041169	8.0						2022-05-06T20:57:00	6	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	117691738		johnmeikle	2022-05-19T04:56:13	CC_BY_NC_4_0	johnmeikle	johnmeikle			2023-03-29T14:07:05.021Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3784908761	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117657209	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.731138	-135.062105							2022-05-16T17:39:00	16	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	117657209		sydcannings	2022-05-18T22:37:34	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:06:42.852Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3784767891	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117091885	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	67.567614	-139.845947							2022-05-08T10:31:00	8	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	117091885		Steve Andersen	2022-05-15T05:12:16	CC_BY_NC_4_0	Steve Andersen	Steve Andersen			2023-03-29T14:06:47.041Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3773613464	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116764173	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.873747	-135.329167	42.0						2022-05-10T19:36:00	10	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	116764173		sydcannings	2022-05-12T23:33:26	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:06:40.358Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3773026556	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115521353	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.704366	-135.028102	1000.0						2022-05-03T20:03:00	3	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	115521353		rsealy	2022-05-05T07:06:23	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:06:33.197Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3772938024	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115017629	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.772806	-135.148104	8.0						2022-05-02T19:32:00	2	5	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	115017629		sydcannings	2022-05-03T03:24:04	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:06:27.481Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3772759930	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114062493	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	58.930942	-129.965453	4.0						2022-04-30T10:47:19	30	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	114062493		Pat	2022-05-01T01:59:21	CC_BY_NC_4_0	Pat	Pat			2023-03-29T14:23:52.248Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3772533679	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/115927393	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.702656	-135.024308	5.0						2022-04-13T09:51:00	13	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	115927393		rsealy	2022-05-07T16:27:19	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:06:32.138Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3772432184	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/114020113	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.722933	-135.053653							2022-04-30T16:08:30	30	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	114020113		Joseph Petch	2022-04-30T23:37:25	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:06:35.802Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3764248998	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112930274	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.709203	-135.0365	37.0						2022-04-25T20:48:08	25	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	112930274		Cameron Eckert	2022-04-26T04:13:42	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:06:16.315Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3764176979	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112906282	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.707651	-135.020961	61.0						2022-04-20T15:17:00	20	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	112906282		Frederic Desmeules	2022-04-26T00:13:45	CC_BY_NC_4_0	Julianne Ourom	Julianne Ourom			2023-03-29T14:23:36.365Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3760126447	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110872486	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766117	-135.138383	19.0						2022-04-09T10:19:55	9	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	110872486		Cameron Eckert	2022-04-09T18:29:23	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:23:39.851Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759682226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110682863	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.737613	-135.08853	4.0						2022-04-07T11:31:35	7	4	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	110682863		Cameron Eckert	2022-04-07T18:33:16	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:05:46.553Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759186977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109518204	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.849647	-135.799808	8.0						2021-09-22T18:45:00	22	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	109518204		rsealy	2022-03-26T04:56:56	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:05:45.644Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759106975	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109519208	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.8505	-135.769229	15.0						2021-10-27T09:43:00	27	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	109519208		rsealy	2022-03-26T05:24:25	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:23:26.684Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3759078944	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/109518203	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.810515	-135.930841	15.0						2021-08-04T21:45:00	4	8	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	109518203		rsealy	2022-03-26T04:56:56	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:06:01.219Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3468774182	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106518336	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.781503	-135.168763	4.0						2022-02-02T14:21:00	2	2	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	106518336		sydcannings	2022-02-10T23:06:16	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:05:29.621Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3466186717	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105744767	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.772043	-136.204388	258.0						2022-01-28T10:33:00	28	1	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	105744767		jozien	2022-01-29T01:02:28	CC_BY_NC_4_0	jozien	jozien			2023-03-29T14:23:17.232Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
